,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,Garage Yr Blt,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Mas Vnr Area,Lot Frontage,Open Porch SF,Wood Deck SF,Lot Area,Bsmt Full Bath,Half Bath,2nd Flr SF,Kitchen AbvGr,Enclosed Porch,Bsmt Unf SF,Bedroom AbvGr,Screen Porch,3Ssn Porch,Mo Sold,Pool Area,BsmtFin SF 2,Kitchen Qual,Exter Cond,Exter Qual,SalePrice
1141,1321,10.0,2775.0,880.0,2.0,1237.0,1521.0,1893.0,2000.0,3.0,1988.0,9.0,1.0,0.0,0.0,75.0,502.0,105,13500,0.0,1,1254,1,0,1237.0,3,0,0,7,0,0.0,2,4,4,325000
1142,564,8.0,2014.0,864.0,3.0,2014.0,2014.0,1980.0,1980.0,2.0,1980.0,6.0,2.0,1733.0,115.0,69.05520046484602,0.0,462,15676,1.0,0,0,1,0,189.0,2,0,255,4,0,92.0,2,2,2,275000
1143,1771,7.0,2520.0,721.0,3.0,1203.0,1214.0,1995.0,1995.0,2.0,1995.0,9.0,1.0,565.0,290.0,82.0,114.0,224,9950,0.0,1,1306,1,0,638.0,4,0,0,6,0,0.0,2,1,2,290000
1144,90,6.0,1494.0,461.0,2.0,1208.0,1494.0,1974.0,2002.0,2.0,1974.0,7.0,2.0,126.0,250.0,39.0,0.0,296,15410,1.0,0,0,1,186,223.0,3,0,0,4,0,859.0,1,2,1,169000
1145,2684,5.0,616.0,205.0,1.0,616.0,616.0,1921.0,1950.0,1.0,1921.0,4.0,0.0,616.0,0.0,50.0,0.0,0,6000,0.0,0,0,1,129,0.0,2,0,0,6,0,0.0,1,1,1,89000
1146,13,6.0,1465.0,393.0,2.0,789.0,789.0,1998.0,1998.0,2.0,1998.0,7.0,1.0,0.0,0.0,63.0,75.0,0,8402,0.0,1,676,1,0,789.0,3,0,0,5,0,0.0,1,1,1,180400
1147,445,8.0,1629.0,880.0,3.0,3206.0,1629.0,2003.0,2004.0,2.0,2003.0,7.0,1.0,1124.0,296.0,85.0,0.0,0,10655,1.0,0,0,1,0,1603.0,3,0,0,10,0,479.0,2,1,2,284000
1148,1914,5.0,912.0,275.0,1.0,912.0,912.0,1958.0,1958.0,1.0,1958.0,5.0,0.0,456.0,1.0,70.0,0.0,0,10150,0.0,0,0,1,0,456.0,2,0,0,7,0,0.0,1,1,1,114500
1149,2811,7.0,1552.0,782.0,3.0,1552.0,1552.0,2005.0,2006.0,2.0,2005.0,7.0,0.0,24.0,196.0,84.0,20.0,144,10084,0.0,0,0,1,0,1528.0,3,0,0,7,0,0.0,2,1,2,212900
1150,850,7.0,1430.0,605.0,2.0,1413.0,1430.0,2001.0,2002.0,2.0,2001.0,6.0,0.0,0.0,0.0,67.0,33.0,0,16285,0.0,0,0,1,0,1413.0,3,0,0,6,0,0.0,2,1,2,187100
1151,1844,6.0,1458.0,440.0,2.0,729.0,729.0,1999.0,1999.0,2.0,1999.0,5.0,1.0,419.0,1129.0,34.0,32.0,0,3230,0.0,1,729,1,0,310.0,2,0,0,6,0,0.0,1,1,1,176000
1152,2225,6.0,1488.0,552.0,2.0,1488.0,1488.0,1968.0,1968.0,2.0,1968.0,7.0,2.0,813.0,0.0,69.05520046484602,0.0,0,21579,0.0,0,0,1,216,675.0,3,0,0,9,0,0.0,1,1,1,215000
1153,1477,7.0,1582.0,520.0,2.0,770.0,770.0,2004.0,2004.0,2.0,2004.0,6.0,0.0,490.0,0.0,64.0,45.0,0,8320,0.0,1,812,1,0,280.0,3,0,0,9,0,0.0,2,1,2,185900
1154,399,4.0,864.0,660.0,2.0,864.0,864.0,1970.0,1970.0,1.0,1989.0,5.0,0.0,375.0,0.0,60.0,0.0,96,6960,0.0,0,0,1,0,250.0,3,0,0,11,0,239.0,2,1,1,120500
1155,2431,5.0,1838.0,372.0,2.0,732.0,734.0,2005.0,2005.0,2.0,2005.0,7.0,1.0,0.0,0.0,60.0,40.0,100,21930,0.0,1,1104,1,0,732.0,4,0,0,7,0,0.0,1,1,2,192140
1156,1605,5.0,816.0,264.0,1.0,816.0,816.0,1982.0,2008.0,1.0,1982.0,5.0,1.0,641.0,0.0,60.0,0.0,0,6600,0.0,0,0,1,0,175.0,3,0,0,10,0,0.0,2,2,2,130500
1157,897,4.0,1529.0,240.0,1.0,0.0,1088.0,1945.0,1950.0,2.0,1945.0,9.0,0.0,0.0,0.0,50.0,0.0,92,8405,0.0,0,441,1,185,0.0,4,0,0,4,0,0.0,1,1,1,98000
1158,1426,9.0,2276.0,1348.0,3.0,2271.0,2276.0,2008.0,2008.0,2.0,2008.0,7.0,2.0,2085.0,554.0,91.0,0.0,0,11778,1.0,0,0,1,70,186.0,3,255,0,6,0,0.0,4,1,2,475000
1159,2240,5.0,1077.0,338.0,1.0,961.0,1077.0,1920.0,1950.0,1.0,1920.0,6.0,0.0,0.0,0.0,60.0,0.0,0,8967,0.0,0,0,1,0,961.0,2,0,0,11,0,0.0,1,3,1,67000
1160,1706,8.0,2161.0,789.0,3.0,1582.0,1610.0,2007.0,2007.0,1.0,2007.0,8.0,1.0,1288.0,300.0,86.0,120.0,178,10562,1.0,1,551,1,0,294.0,3,0,0,11,0,0.0,4,1,2,325624
1161,2252,7.0,1409.0,576.0,2.0,1409.0,1409.0,2002.0,2002.0,1.0,2002.0,4.0,1.0,1392.0,0.0,44.0,144.0,0,12864,1.0,1,0,1,0,17.0,1,145,0,7,0,0.0,2,1,2,245000
1162,1136,5.0,1114.0,576.0,2.0,1114.0,1114.0,2004.0,2004.0,1.0,2004.0,6.0,0.0,646.0,0.0,66.0,102.0,0,13695,1.0,1,0,1,0,468.0,3,0,0,6,0,0.0,2,1,1,159000
1163,1877,5.0,1073.0,515.0,2.0,1073.0,1073.0,1965.0,1965.0,1.0,1965.0,6.0,0.0,836.0,168.0,79.0,0.0,0,10289,1.0,1,0,1,0,237.0,3,0,0,6,0,0.0,1,1,1,156000
1164,424,10.0,2402.0,672.0,3.0,3094.0,2402.0,2008.0,2008.0,2.0,2008.0,10.0,2.0,1767.0,200.0,105.0,72.0,0,15431,1.0,0,0,1,0,788.0,2,170,0,4,0,539.0,4,1,4,555000
1165,1182,6.0,1232.0,516.0,2.0,1232.0,1232.0,1984.0,1984.0,2.0,1984.0,6.0,0.0,660.0,0.0,69.05520046484602,0.0,0,11120,0.0,0,0,1,0,572.0,3,0,0,6,0,0.0,1,1,1,162500
1166,2750,6.0,1440.0,920.0,4.0,1344.0,1440.0,1993.0,1993.0,2.0,1993.0,8.0,0.0,261.0,0.0,73.0,0.0,288,9069,2.0,0,0,2,0,0.0,2,0,0,4,0,1083.0,2,2,2,224500
1167,1016,6.0,1488.0,738.0,2.0,1488.0,1488.0,1950.0,1950.0,2.0,1950.0,6.0,1.0,0.0,44.0,69.05520046484602,0.0,0,47280,0.0,1,0,1,180,1488.0,3,0,0,7,0,0.0,1,1,1,133000
1168,2436,7.0,1509.0,393.0,2.0,783.0,807.0,2003.0,2003.0,2.0,2003.0,8.0,1.0,0.0,0.0,63.0,75.0,0,7875,0.0,1,702,1,0,783.0,3,0,0,7,0,0.0,2,1,2,180000
1169,1607,5.0,845.0,264.0,1.0,845.0,845.0,1982.0,2005.0,1.0,1982.0,6.0,0.0,638.0,0.0,60.0,0.0,0,6600,0.0,0,0,1,0,207.0,3,0,0,7,0,0.0,2,1,1,134500
1170,2337,10.0,2945.0,641.0,3.0,1410.0,1426.0,2006.0,2006.0,3.0,2006.0,10.0,1.0,0.0,1031.0,66.0,0.0,192,13682,0.0,1,1519,1,37,1410.0,3,0,0,10,0,0.0,2,1,4,438780
1171,1233,6.0,1431.0,296.0,1.0,1099.0,1431.0,1962.0,1962.0,1.0,1962.0,6.0,1.0,371.0,305.0,101.0,110.0,64,9150,0.0,0,0,1,0,728.0,3,0,0,12,0,0.0,1,1,1,165000
1172,419,5.0,892.0,288.0,1.0,892.0,892.0,1967.0,1967.0,1.0,1967.0,5.0,0.0,432.0,60.0,65.0,0.0,0,7150,0.0,0,0,1,0,460.0,3,0,0,7,0,0.0,1,1,1,100000
1173,633,7.0,1329.0,441.0,2.0,1329.0,1329.0,1960.0,1960.0,1.0,1960.0,5.0,2.0,544.0,128.0,69.05520046484602,0.0,0,12285,0.0,1,0,1,203,785.0,3,0,0,8,0,0.0,1,1,1,176000
1174,2722,5.0,1779.0,454.0,2.0,1763.0,1779.0,1955.0,1974.0,1.0,1955.0,6.0,1.0,306.0,0.0,102.0,418.0,0,17920,1.0,1,0,1,0,372.0,3,312,0,7,0,1085.0,1,1,1,170000
1175,469,7.0,1555.0,660.0,3.0,1373.0,1555.0,2007.0,2007.0,2.0,2007.0,7.0,1.0,0.0,130.0,53.0,20.0,143,3684,0.0,0,0,1,0,1373.0,2,0,0,6,0,0.0,2,1,2,174000
1176,1365,6.0,1236.0,384.0,1.0,768.0,788.0,1925.0,1950.0,2.0,1985.0,6.0,1.0,121.0,0.0,62.0,0.0,0,7006,1.0,0,448,1,0,647.0,3,0,0,8,0,0.0,1,1,1,127000
1177,1098,7.0,1651.0,450.0,2.0,831.0,873.0,1999.0,1999.0,2.0,1999.0,7.0,1.0,0.0,0.0,77.0,103.0,0,8390,0.0,1,778,1,0,831.0,3,0,0,5,0,0.0,1,1,1,185900
1178,711,5.0,886.0,273.0,1.0,190.0,886.0,1938.0,1996.0,1.0,1938.0,4.0,0.0,0.0,0.0,50.0,20.0,144,5784,0.0,0,0,1,80,190.0,2,0,0,12,0,0.0,1,1,1,91300
1179,2808,6.0,1700.0,544.0,2.0,1682.0,1700.0,2003.0,2003.0,2.0,2003.0,7.0,0.0,340.0,120.0,70.0,23.0,192,9135,1.0,0,0,1,0,1342.0,3,0,0,5,0,0.0,2,1,2,200000
1180,1959,6.0,1846.0,315.0,1.0,1040.0,1168.0,1949.0,1950.0,2.0,1949.0,7.0,1.0,196.0,320.0,78.0,0.0,0,10496,0.0,0,678,1,0,844.0,3,0,0,1,0,0.0,1,1,1,143000
1181,2720,5.0,1920.0,451.0,2.0,1052.0,1252.0,1958.0,1958.0,2.0,1958.0,8.0,1.0,57.0,0.0,69.05520046484602,0.0,0,13650,1.0,0,668,1,0,554.0,4,0,0,7,0,441.0,2,2,2,172500
1182,2170,4.0,1088.0,520.0,2.0,1088.0,1088.0,1963.0,1963.0,1.0,2002.0,4.0,0.0,132.0,20.0,67.0,0.0,0,8308,0.0,0,0,1,0,115.0,2,0,0,6,0,841.0,1,2,1,110000
1183,603,4.0,1362.0,768.0,3.0,1040.0,1362.0,1957.0,1957.0,1.0,1982.0,6.0,1.0,775.0,160.0,69.05520046484602,0.0,0,9450,1.0,0,0,1,84,265.0,3,0,0,5,0,0.0,1,1,1,140000
1184,2113,6.0,1314.0,440.0,2.0,1314.0,1314.0,2006.0,2006.0,2.0,2006.0,6.0,1.0,24.0,0.0,78.0,22.0,0,9317,0.0,0,0,1,0,1290.0,3,0,0,3,0,0.0,2,1,2,176432
1185,1146,6.0,1294.0,496.0,2.0,1278.0,1294.0,1991.0,1991.0,2.0,1991.0,6.0,0.0,1200.0,88.0,69.05520046484602,51.0,112,7153,1.0,0,0,1,0,78.0,3,0,0,6,0,0.0,2,1,1,179200
1186,2105,7.0,1274.0,508.0,2.0,1274.0,1274.0,2005.0,2007.0,2.0,2005.0,6.0,0.0,925.0,80.0,68.0,98.0,264,8814,1.0,0,0,1,0,349.0,3,0,0,1,0,0.0,2,1,2,203000
1187,1786,7.0,1689.0,954.0,3.0,1689.0,1689.0,2007.0,2007.0,2.0,2007.0,7.0,0.0,0.0,0.0,83.0,56.0,0,9849,0.0,0,0,1,0,1689.0,3,0,0,6,0,0.0,2,1,2,248328
1188,961,9.0,1641.0,885.0,3.0,1641.0,1641.0,2008.0,2008.0,2.0,2008.0,7.0,0.0,1115.0,406.0,79.0,95.0,0,14463,1.0,0,0,1,0,526.0,3,0,0,1,0,0.0,4,1,4,316500
1189,1405,7.0,1079.0,249.0,1.0,570.0,617.0,1948.0,1950.0,1.0,1948.0,5.0,1.0,0.0,0.0,50.0,0.0,135,5190,0.0,0,462,1,0,570.0,2,0,0,1,0,0.0,1,1,1,125600
1190,1324,5.0,984.0,308.0,1.0,984.0,984.0,1959.0,1959.0,1.0,1959.0,5.0,0.0,200.0,164.0,65.0,0.0,0,9750,1.0,0,0,1,0,784.0,2,0,0,6,0,0.0,3,1,1,110000
1191,1986,4.0,960.0,308.0,1.0,960.0,960.0,1920.0,1950.0,1.0,1997.0,5.0,0.0,250.0,0.0,50.0,0.0,0,6000,0.0,0,0,1,168,710.0,2,0,0,7,0,0.0,3,1,1,108500
1192,307,5.0,1044.0,504.0,2.0,540.0,1044.0,1952.0,1952.0,1.0,1952.0,4.0,0.0,0.0,0.0,66.0,0.0,0,8712,0.0,0,0,1,0,540.0,2,0,0,6,0,0.0,3,1,3,55993
1193,180,5.0,1633.0,240.0,1.0,1027.0,1027.0,1948.0,2009.0,1.0,1948.0,7.0,1.0,780.0,0.0,69.0,100.0,0,11851,0.0,0,606,1,126,247.0,3,0,0,6,0,0.0,2,2,1,129000
1194,2896,6.0,1137.0,551.0,2.0,1112.0,1137.0,1987.0,1987.0,2.0,1987.0,5.0,1.0,980.0,72.0,54.0,0.0,125,13811,1.0,0,0,1,0,92.0,2,0,0,7,0,40.0,2,1,1,176000
1195,668,6.0,1380.0,364.0,1.0,1380.0,1380.0,1963.0,1963.0,1.0,1963.0,6.0,0.0,384.0,295.0,83.0,0.0,0,10143,0.0,1,0,1,0,996.0,3,216,0,6,0,0.0,1,1,1,154000
1196,1582,6.0,1256.0,578.0,2.0,1256.0,1256.0,1986.0,1986.0,2.0,1986.0,6.0,1.0,920.0,228.0,93.0,0.0,282,18265,0.0,0,0,1,0,276.0,3,0,0,3,0,60.0,2,2,2,180000
1197,2285,5.0,1142.0,528.0,2.0,1142.0,1142.0,1976.0,1976.0,1.0,1976.0,6.0,1.0,874.0,0.0,44.0,90.0,536,4224,1.0,1,0,1,0,268.0,3,0,0,8,0,0.0,1,1,1,134000
1198,2079,6.0,2158.0,576.0,2.0,1202.0,2158.0,1950.0,2001.0,2.0,1950.0,7.0,1.0,477.0,0.0,84.0,29.0,0,12615,1.0,0,0,1,39,725.0,4,0,0,6,0,0.0,2,1,1,243000
1199,2272,8.0,1629.0,808.0,3.0,1616.0,1629.0,2002.0,2003.0,2.0,2002.0,9.0,1.0,1300.0,236.0,85.0,252.0,0,14536,1.0,0,0,1,0,316.0,3,0,0,11,0,0.0,2,1,2,270000
1200,2250,6.0,1080.0,484.0,2.0,1084.0,1080.0,1983.0,1983.0,1.0,1983.0,5.0,0.0,336.0,0.0,71.0,0.0,120,9187,0.0,1,0,1,158,748.0,3,0,0,6,0,0.0,1,2,1,134000
1201,502,7.0,2646.0,656.0,3.0,1347.0,1372.0,1993.0,1993.0,2.0,1993.0,9.0,1.0,987.0,256.0,90.0,60.0,340,9900,1.0,1,1274,1,144,360.0,4,0,0,4,0,0.0,2,1,2,260000
1202,2166,7.0,1491.0,484.0,2.0,738.0,738.0,2006.0,2006.0,2.0,2006.0,7.0,1.0,0.0,0.0,64.0,30.0,100,8333,0.0,1,753,1,0,738.0,3,0,0,5,0,0.0,2,1,2,168675
1203,1622,6.0,1694.0,398.0,2.0,392.0,924.0,1994.0,1994.0,2.0,1994.0,7.0,1.0,186.0,32.0,69.05520046484602,64.0,256,10147,0.0,1,770,1,0,206.0,3,0,0,3,0,0.0,1,1,1,160000
1204,1299,5.0,1080.0,0.0,0.0,684.0,684.0,1890.0,1996.0,1.0,1978.7077955601446,5.0,0.0,0.0,0.0,44.0,165.0,0,5914,0.0,0,396,1,30,684.0,3,0,0,9,0,0.0,2,1,1,95000
1205,832,6.0,1422.0,440.0,2.0,704.0,704.0,2005.0,2006.0,2.0,2005.0,7.0,1.0,0.0,0.0,79.0,28.0,36,11646,0.0,1,718,1,0,704.0,3,0,0,7,0,0.0,2,1,2,173000
1206,2470,7.0,1301.0,572.0,2.0,1293.0,1301.0,2006.0,2006.0,2.0,2006.0,5.0,1.0,0.0,0.0,60.0,121.0,216,7200,1.0,0,0,1,0,1293.0,2,0,0,8,0,0.0,2,1,2,187750
1207,1017,7.0,2093.0,542.0,2.0,791.0,1236.0,1986.0,1991.0,2.0,1986.0,7.0,1.0,0.0,123.0,46.0,63.0,364,20544,0.0,1,857,1,0,791.0,3,0,0,11,0,0.0,1,2,1,215000
1208,1384,5.0,1073.0,270.0,1.0,1073.0,1073.0,1967.0,1967.0,1.0,1967.0,6.0,0.0,221.0,340.0,69.05520046484602,90.0,0,9981,0.0,0,0,1,0,852.0,3,0,0,3,0,0.0,1,1,1,120000
1209,1790,7.0,1506.0,672.0,2.0,1494.0,1506.0,2005.0,2006.0,2.0,2005.0,7.0,1.0,778.0,143.0,70.0,35.0,192,8251,1.0,0,0,1,0,716.0,3,0,0,4,0,0.0,2,1,2,249000
1210,2530,7.0,1334.0,477.0,2.0,1334.0,1334.0,1967.0,1967.0,2.0,1967.0,7.0,0.0,553.0,264.0,78.0,20.0,0,10140,1.0,0,0,1,35,713.0,3,264,0,4,0,68.0,1,1,1,164500
1211,2893,7.0,1295.0,312.0,1.0,0.0,1295.0,1986.0,1986.0,2.0,1986.0,5.0,0.0,0.0,0.0,69.05520046484602,0.0,0,8239,0.0,0,0,1,0,0.0,2,0,0,11,0,0.0,2,1,2,230000
1212,2027,7.0,1344.0,456.0,2.0,672.0,672.0,1929.0,1990.0,1.0,1979.0,6.0,1.0,336.0,0.0,69.05520046484602,0.0,0,5700,1.0,1,672,1,70,336.0,3,0,0,9,0,0.0,2,1,1,140000
1213,683,5.0,732.0,240.0,1.0,732.0,732.0,1952.0,1952.0,1.0,1952.0,4.0,0.0,630.0,0.0,60.0,68.0,0,7200,1.0,0,0,1,0,0.0,2,0,0,9,0,102.0,1,2,1,118900
1214,823,8.0,1468.0,904.0,3.0,1468.0,1468.0,2008.0,2008.0,2.0,2008.0,6.0,1.0,0.0,0.0,71.0,142.0,192,9178,0.0,0,0,1,0,1468.0,3,0,0,6,0,0.0,2,1,2,239900
1215,2374,6.0,1069.0,440.0,2.0,1069.0,1069.0,1975.0,1975.0,2.0,1975.0,4.0,1.0,727.0,0.0,53.0,55.0,0,4043,0.0,0,0,1,0,186.0,2,225,0,7,0,156.0,1,1,1,146300
1216,1594,5.0,1040.0,499.0,2.0,1040.0,1040.0,1975.0,1975.0,1.0,1975.0,6.0,0.0,769.0,0.0,69.05520046484602,100.0,0,4224,0.0,0,0,1,0,271.0,3,0,0,6,0,0.0,1,1,1,124000
1217,2049,5.0,999.0,308.0,1.0,925.0,999.0,1963.0,1963.0,1.0,1963.0,6.0,0.0,925.0,0.0,75.0,176.0,40,11235,1.0,0,0,1,0,0.0,3,0,0,3,0,0.0,1,1,1,130000
1218,1813,7.0,1349.0,539.0,2.0,1349.0,1349.0,2000.0,2001.0,2.0,2000.0,6.0,0.0,0.0,108.0,65.0,55.0,120,8450,0.0,0,0,1,0,1349.0,3,0,0,12,0,0.0,1,1,1,179000
1219,365,7.0,1442.0,500.0,2.0,1424.0,1442.0,1990.0,1990.0,2.0,1990.0,5.0,0.0,0.0,0.0,99.0,34.0,0,11851,0.0,0,0,1,0,1424.0,3,0,508,5,0,0.0,1,1,1,180500
1220,176,4.0,747.0,220.0,1.0,747.0,747.0,1945.0,1950.0,1.0,1945.0,4.0,0.0,0.0,0.0,47.0,0.0,0,4608,0.0,0,0,1,0,747.0,2,0,0,6,0,0.0,1,2,1,80000
1221,510,8.0,1578.0,840.0,3.0,1573.0,1578.0,2008.0,2009.0,2.0,2008.0,7.0,1.0,0.0,194.0,78.0,36.0,0,9262,0.0,0,0,1,0,1573.0,3,0,0,5,0,0.0,4,1,2,287090
1222,1326,5.0,882.0,308.0,1.0,0.0,882.0,1956.0,1956.0,1.0,1956.0,4.0,0.0,0.0,0.0,70.0,45.0,0,12702,0.0,0,0,1,0,0.0,2,0,0,12,0,0.0,1,1,1,97000
1223,2423,7.0,1511.0,398.0,2.0,1368.0,1511.0,2002.0,2002.0,2.0,2002.0,5.0,1.0,1038.0,40.0,69.05520046484602,30.0,130,2938,1.0,0,0,1,0,330.0,2,0,0,5,0,0.0,2,1,2,246990
1224,1631,6.0,1128.0,480.0,2.0,1302.0,1128.0,1964.0,1964.0,1.0,1964.0,6.0,1.0,550.0,138.0,160.0,108.0,0,18160,1.0,0,0,1,246,752.0,3,0,0,3,0,0.0,1,1,1,154204
1225,1263,7.0,1312.0,495.0,2.0,1312.0,1312.0,1958.0,2001.0,1.0,1958.0,6.0,1.0,637.0,125.0,76.0,304.0,0,11355,0.0,1,0,1,144,675.0,3,0,0,4,0,0.0,1,1,1,186000
1226,1046,5.0,1302.0,264.0,1.0,630.0,630.0,1972.0,1972.0,2.0,1972.0,6.0,0.0,350.0,356.0,21.0,0.0,0,1680,0.0,1,672,1,0,280.0,3,0,0,12,0,0.0,1,1,1,111750
1227,47,9.0,2696.0,958.0,3.0,2846.0,2696.0,2003.0,2004.0,2.0,2003.0,10.0,2.0,1373.0,1095.0,110.0,150.0,220,14300,1.0,1,0,1,0,1473.0,3,0,0,6,0,0.0,4,1,4,500000
1228,1424,7.0,1356.0,484.0,2.0,628.0,628.0,2007.0,2007.0,2.0,2007.0,6.0,1.0,0.0,0.0,65.0,24.0,100,10616,0.0,1,728,1,0,628.0,3,0,0,3,0,0.0,2,1,2,177439
1229,429,9.0,2184.0,836.0,3.0,1104.0,1130.0,2008.0,2008.0,2.0,2008.0,10.0,1.0,936.0,154.0,96.0,102.0,0,11308,1.0,1,1054,1,0,168.0,3,0,0,7,0,0.0,4,1,4,335000
1230,1031,7.0,1964.0,483.0,2.0,803.0,1098.0,1976.0,1976.0,2.0,1976.0,8.0,1.0,403.0,660.0,80.0,69.0,0,10480,0.0,1,866,1,0,400.0,4,0,0,9,0,0.0,1,1,1,205000
1231,1635,8.0,1321.0,484.0,2.0,1312.0,1321.0,1990.0,1990.0,1.0,1990.0,4.0,1.0,926.0,0.0,35.0,64.0,0,5118,1.0,0,0,1,140,386.0,1,0,0,8,0,0.0,2,1,2,212000
1232,309,8.0,1646.0,525.0,2.0,1594.0,1646.0,2004.0,2005.0,2.0,2004.0,5.0,1.0,1373.0,186.0,44.0,53.0,128,3811,1.0,0,0,1,0,221.0,2,155,0,5,0,0.0,2,1,2,246000
1233,1020,7.0,1260.0,598.0,2.0,1260.0,1260.0,1983.0,1983.0,2.0,1983.0,6.0,0.0,747.0,174.0,69.05520046484602,0.0,152,10825,1.0,0,0,1,0,513.0,3,0,0,7,0,0.0,1,1,2,181900
1234,178,5.0,1316.0,484.0,2.0,926.0,926.0,1929.0,2001.0,1.0,1974.0,6.0,0.0,234.0,0.0,50.0,0.0,0,5500,1.0,0,0,1,0,0.0,3,0,0,4,0,692.0,1,1,1,130000
1235,1975,5.0,1432.0,360.0,2.0,264.0,768.0,1910.0,2002.0,2.0,1910.0,7.0,0.0,0.0,0.0,60.0,0.0,270,9600,0.0,0,664,1,112,264.0,2,0,0,5,0,0.0,1,2,1,132000
1236,2096,7.0,1958.0,499.0,2.0,779.0,1029.0,1994.0,2001.0,2.0,1994.0,7.0,1.0,497.0,0.0,75.0,93.0,202,9317,1.0,1,929,1,0,282.0,3,0,0,7,0,0.0,2,2,2,220000
1237,865,8.0,1788.0,522.0,2.0,1753.0,1788.0,2001.0,2001.0,2.0,2001.0,7.0,1.0,0.0,0.0,69.05520046484602,151.0,202,11838,0.0,0,0,1,0,1753.0,3,0,0,6,0,0.0,4,1,2,236500
1238,385,8.0,1935.0,552.0,2.0,832.0,832.0,2009.0,2009.0,2.0,2009.0,8.0,0.0,544.0,110.0,75.0,150.0,0,8004,1.0,1,1103,1,0,288.0,3,0,0,12,0,0.0,1,1,2,263435
1239,1362,6.0,1969.0,400.0,2.0,1272.0,1272.0,1938.0,1958.0,2.0,1938.0,9.0,1.0,0.0,0.0,60.0,34.0,0,6876,0.0,0,0,1,0,1272.0,4,0,0,11,0,0.0,1,1,1,141000
1240,1091,7.0,1986.0,434.0,2.0,847.0,847.0,2003.0,2003.0,2.0,2003.0,9.0,1.0,0.0,196.0,69.05520046484602,48.0,120,8396,0.0,1,1139,1,0,847.0,4,0,0,5,0,0.0,2,1,2,213000
1241,317,7.0,1214.0,520.0,2.0,1214.0,1214.0,2009.0,2010.0,2.0,2010.0,6.0,0.0,0.0,0.0,73.0,25.0,0,9803,0.0,0,0,1,0,1214.0,2,0,0,1,0,0.0,2,1,2,179781
1242,1076,8.0,1342.0,550.0,2.0,1342.0,1342.0,2006.0,2007.0,2.0,2007.0,6.0,1.0,846.0,176.0,48.0,35.0,0,6240,1.0,0,0,1,0,496.0,2,0,0,6,0,0.0,2,1,2,234250
1243,1573,8.0,2898.0,665.0,2.0,1565.0,2898.0,1976.0,1976.0,2.0,1976.0,10.0,1.0,1165.0,0.0,69.05520046484602,72.0,0,15498,1.0,0,0,1,174,0.0,2,0,0,5,0,400.0,2,1,2,287000
1244,485,8.0,2004.0,644.0,3.0,870.0,878.0,2002.0,2002.0,2.0,2002.0,8.0,1.0,651.0,99.69590931493346,69.05520046484602,48.0,0,12891,1.0,1,1126,1,0,219.0,4,0,0,7,0,0.0,2,1,2,257500
1245,2021,6.0,986.0,180.0,1.0,960.0,986.0,1926.0,1950.0,1.0,1926.0,5.0,1.0,0.0,0.0,60.0,128.0,0,6180,0.0,0,0,1,0,960.0,2,0,0,5,0,0.0,1,1,1,102000
1246,2032,7.0,1108.0,280.0,1.0,637.0,1108.0,1930.0,1950.0,1.0,1930.0,6.0,1.0,0.0,0.0,57.0,0.0,0,7449,0.0,0,0,1,205,637.0,3,0,0,6,0,0.0,2,1,1,139400
1247,2604,3.0,1214.0,936.0,3.0,672.0,694.0,1915.0,1950.0,1.0,1998.0,6.0,0.0,0.0,0.0,60.0,0.0,216,10410,0.0,0,520,1,160,672.0,3,0,0,1,0,0.0,1,1,1,105000
1248,1615,8.0,2217.0,621.0,2.0,2217.0,2217.0,1970.0,1970.0,2.0,1970.0,8.0,1.0,351.0,0.0,95.0,207.0,81,15865,1.0,0,0,1,0,1043.0,4,224,0,10,0,823.0,2,2,2,268000
1249,2736,6.0,2201.0,432.0,2.0,697.0,1575.0,1966.0,1966.0,2.0,1966.0,8.0,1.0,0.0,0.0,69.05520046484602,236.0,586,19690,0.0,0,626,1,0,697.0,4,0,0,8,738,0.0,2,2,2,274970
1250,473,7.0,1220.0,397.0,2.0,1220.0,1220.0,2005.0,2006.0,2.0,2005.0,5.0,1.0,16.0,16.0,43.0,16.0,100,3182,0.0,0,0,1,0,1204.0,2,0,0,8,0,0.0,2,1,2,180000
1251,1316,7.0,1378.0,360.0,2.0,689.0,689.0,1928.0,2005.0,2.0,1928.0,7.0,1.0,141.0,0.0,60.0,0.0,0,9600,0.0,0,689,1,116,548.0,3,0,0,10,0,0.0,2,4,1,161000
1252,244,4.0,930.0,308.0,1.0,0.0,930.0,1946.0,2006.0,1.0,1946.0,6.0,0.0,0.0,0.0,60.0,0.0,0,11100,0.0,0,0,1,0,0.0,2,0,0,4,0,0.0,2,1,1,84900
1253,152,5.0,988.0,264.0,1.0,988.0,988.0,1958.0,1958.0,1.0,1958.0,5.0,0.0,532.0,0.0,70.0,0.0,0,13587,1.0,0,0,1,0,456.0,2,0,0,4,0,0.0,1,1,1,119000
1254,1588,8.0,1964.0,892.0,3.0,1964.0,1964.0,2005.0,2006.0,2.0,2005.0,7.0,1.0,1571.0,674.0,85.0,265.0,0,11447,1.0,1,0,1,0,393.0,3,0,0,6,0,0.0,2,1,2,370000
